entityid,entityname,principaladdress1,principaladdress2,principalcity,principalstate,principalzipcode,principalcountry,mailingaddress1,mailingaddress2,mailingcity,mailingstate,mailingzipcode,mailingcountry,entitystatus,jurisdictonofformation,entitytypeverbatim,entitytype,agentfirstname,agentmiddlename,agentlastname,agentsuffix,agentorganizationname,agentprincipaladdress1,agentprincipaladdress2,agentprincipalcity,agentprincipalstate,agentprincipalzipcode,agentprincipalcountry,agentmailingaddress1,agentmailingaddress2,agentmailingcity,agentmailingstate,agentmailingzipcode,agentmailingcountry,entityformdate
20091682845,"Adventure Sports Products, Inc., Dissolved November 8, 2011",6727 W 58th Pl,,Arvada,CO,80004,US,PO Box 1234,,Arvada,CO,80001,US,Voluntarily Dissolved,,Corporation,DPC,John,,Smith,,,5950 Federal Blvd,,Denver,CO,80221,US,,,,,,,12/31/2009
20121069861,"Adventure Games, LLC, Delinquent June 1, 2013",1350 Chambers Rd,# 202,Aurora,CO,80010,US,5343 Billings St,,Denver,CO,80239,US,Delinquent,,Limited Liability Company,DLLC,Nicole,Marie,Fuentes,,,1350 Chambers Rd,# 202,Aurora,CO,80010,US,5343 Billings St,,Denver,CO,80239,US,1/31/2012
20101004921,Adventure With A Purpose,15 E Espanola Street,,Colorado Springs,CO,80907,US,15 E Espanola Street,,Colorado Springs,CO,80907,US,Good Standing,,Nonprofit Corporation,DNC,Ron,L.,Weide,,,15 E Espanola Street,,Colorado Springs,CO,80907,US,15 E Espanola Street,,Colorado Springs,CO,80907,US,1/5/2010
20171470084,"Haven Guide Service, LLC",1011 37th Avenue Ct,Unit 101A,Greeley,CO,80634,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Derek,,Sowell,,,1011 37th Avenue Ct,101-A,Greeley,CO,80634,US,,,,,,,6/20/2017
20091509823,"Gunnison River Fly Shop, LLC",300 N Main Street,,Gunnison,CO,81230,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Blanchet,,Paulette,,,300 North Main Street,,Gunnison,CO,81230,US,,,,,,,9/27/2009
20101433564,"1227 RIVERSIDE INVESTMENTS, LLC, Delinquent January 1, 2016",1227 Riverside Ave.,,Fort Collins,CO,80524,US,1227 Riverside Ave.,,Fort Collins,CO,80524,US,Delinquent,,Limited Liability Company,DLLC,Steve,,Joyce,,,5220 Soaring Eagle Pass,,Loveland,CO,80538,US,,,,,,,8/3/2010
20101079657,"Johnson Crafts and Things, Delinquent November 1, 2011",547 28 3/4 Rd,,Grand Junction,CO,81501,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Crystal,Ann,Hickman,,,547 28 3/4 Rd,,Grand Junction,CO,81501,US,,,,,,,5/1/2010
20121138683,"The Crafty Dozen, LLC, Dissolved May 24, 2013",1224 Shadow Mountain Dr.,,Highlands Ranch,CO,80126,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Stacy,Rene,Eley,,,1224 Shadow Mountain Dr.,,Highlands Ranch,CO,80126,US,,,,,,,3/3/2012
20101453727,"Premier Hunting Adventures, LLC",760 Van Loo Road,,Canyon City,CO,81212,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,J. Lawrence,,Holjencin,,,760 Van Loo Road,,Canon City,CO,81212,US,,,,,,,8/12/2010
20121140692,River Nile Inc,6310 Yukon Street,,Arvada,CO,80004,US,,,,,,,Good Standing,,Corporation,DPC,Nyle,,Houston-Boyd,,,6310 Yukon Street,,Arvada,CO,80004,US,,,,,,,3/5/2012
20121141764,Outdoor Adventures LLC,2620 Sunnywood Ave,,Woodland Park,CO,80863,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Maurine,Rose,Banzhaf,,,2620 Sunnywood Ave,,Woodland Park,CO,80863,US,,,,,,,3/5/2012
20101090725,"Craft Dental Consulting, Delinquent August 1, 2011",5725 Derry Drive,,Fort Collins,CO,80525,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Karen,A.,Craft,,,5725 Derry Drive,,Ft. Collins,CO,80525,US,,,,,,,2/12/2010
20101095292,"Astrological Adventures, LLC, Delinquent August 1, 2012",7475 W. 5th Ave. #315,,Lakewood,CO,80226,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Dennis,John,McElwee,II,,4778 S. Union Ct.,,Morrison,CO,80465,US,P.O. Box 56,,Morrison,CO,80465,US,2/16/2010
20101097422,"krafty, Delinquent August 1, 2011",p.o. box 897,,Carbondale,CO,81623,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,adam,joseph,kreft-mercer,,,909 cowen dr,,carbondale,CO,81623,US,,,,,,,2/17/2010
20091590943,"ADVENTURES IN RV's CENTER, Delinquent July 1, 2014",3608 Betty Drive,,Colorado Springs,CO,80917,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Susanne,Penelope,Kaufman,,,3608 Betty Drive,,Colorado Springs,CO,80917,US,5885 N Nevada Ave,,Colorado Springs,CO,80918,US,11/9/2009
20141495522,"Rivercity Sun Homes, LLC",PO Box 4213,,Grand Junction,CO,81502,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,Rivercity Sun Homes,PO Box 4213,,Grand Junction,CO,81502,US,,,,,,,8/15/2014
20101130556,"Brown Dog Adventure Club, LLC, Dissolved March 13, 2012","601 16th St, Suite C #183",,Golden,CO,80401,US,6773 West Ida Place apt 1127,,Littleton,CO,80123,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Stephen,,Richter,,,1122 Miller PL,,Golden,CO,80401,US,,,,,,,3/2/2010
20121180004,"Green River Investments, Inc., Dissolved February 25, 2013",669 Willow Lake Drive,,Franktown,CO,80116-9003,US,,,,,,,Voluntarily Dissolved,,Corporation,DPC,Ronald,B.,Campbell,,,669 Willow Lake Drive,,Franktown,CO,80116-9003,US,,,,,,,3/26/2012
20121186167,"MA Coop Adventures, LLC, Delinquent August 1, 2013",3389 Weld County Road 45,,Hudson,CO,80642,US,PO Box 207,,Hudson,CO,80642,US,Delinquent,,Limited Liability Company,DLLC,Marilyn,A.,Cooper,,,3389 Weld County Road 45,,Hudson,CO,80642,US,PO Box 207,,Hudson,CO,80642,US,3/28/2012
20121201830,"Inner Limit Adventures L.L.C, Delinquent March 1, 2016",833 E. Willamette Ave,,Colorado Springs,CO,80903,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,David,M.,Anderson,,,833 E. Willamette Ave,,Colorado Springs,CO,80903,US,,,,,,,4/4/2012
20121206207,"Mountain Medey Crafts LLC, Delinquent September 1, 2013",3799 Virtue Way,,Crestone,CO,81131,US,PO Box 371,,Crestone,CO,81131,US,Delinquent,,Limited Liability Company,DLLC,Jessica,Lynn,Hollopeter,,,PO Box 371,,Crestone,CO,81131,US,PO Box 371,,Crestone,CO,81131,US,4/7/2012
20131086921,RC Aircraft USA LLC,9573 Witherbee Dr,,Peyton,CO,80831,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Bret,Allen,Wilkerson,,,9573 Witherbee Dr,,Peyton,CO,80831,US,,,,,,,2/6/2013
20121220996,RIVER LOTUS YOGA LLC,504 Main st.,Suite E,Canyon City,CO,81212,US,406 riverside dr.,,Canyon City,CO,81212,US,Good Standing,,Limited Liability Company,DLLC,Justin,lee,Englerth,,,406 Riverside dr,,Canon City,CO,81212,US,,,,,,,4/18/2012
20091682119,"Nedyag Adventures Inc., Delinquent June 1, 2012",6000 West Floyd Ave.,#300,Denver,CO,80227,US,,,,,,,Delinquent,,Corporation,DPC,Gayden,,Morgan,,,6000 West Floyd Ave.,#300,Denver,CO,80227,US,,,,,,,12/31/2009
20131104446,"Riverwood on Fall River Estes Park, LLC",1888 Fall River Rd,,Estes Park,CO,80517,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Ronald,David,Hartzog,,,1888 Fall River Rd,,Estes Park,CO,80517,US,,,,,,,2/18/2013
20101589315,Mountain States Modeling and Drafting LLC,12899 W. 68th Ave.,,Arvada,CO,80004,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Kaycee,Len,Clausen,,,12899 W. 68th Ave.,,Arvada,CO,80004,US,,,,,,,10/26/2010
20101025016,"Purgatorie River Anglers Chapter Trout Unlimited Inc., Delinquent July 1, 2011",POB 776,,Trinidad,CO,81082,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,Howard,M,Lackey,,,3019 Toupal dr,,Trinidad,CO,81082,US,,,,,,,1/14/2010
20101610317,"Huerfano River Wind, LLC",3445 Peachtree Rd.,,Atlanta,GA,30326,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,GlassRatner Advisory & Capital Group LLC,3445 Peachtree Rd.,,Atlanta,CO,30326,US,,,,,,,11/4/2010
20101233694,"Adventure Nutrition LLC, Delinquent September 1, 2013",811 Ballantine Road,,Golden,CO,80401,US,5011 GARRISON ST APT 206,,Wheat Ridge,CO,80033-1706,US,Delinquent,,Limited Liability Company,DLLC,Heather,,Swenson,,,811 Balantine Road,,Golden,CO,80401,US,5011 GARRISON ST APT 206,,WHEAT RIDGE,CO,80033-1706,US,4/24/2010
20101239812,"Blue River Ventures, LLC, Delinquent September 1, 2014",PO Box 49492,,Colorado Springs,CO,80949,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Rickard,James,Sundahl,,,PO Box 49492,,Colorado Springs,CO,80949,US,,,,,,,4/27/2010
20101248493,"Riverside Restaurant Group-Colorado Springs, LLC",4412 Fairfax,,Highlands Park,TX,75205,US,,,,,,,Good Standing,,Foreign Limited Liability Company,FLLC,,,,,"Capitol Corporate Services, Inc.",36 SOUTH 18TH AVE STE D,,BRIGHTON,CO,80601,US,,,,,,,4/30/2010
20101627645,Longmont Electric Aircraft Flyers Inc.,608 Rider Ridge Dr.,,Longmont,CO,80504,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Mark,R,Faivre,,,1940 Meadow Vale Rd,,Longmont,CO,80504,US,,,,,,,11/15/2010
20101632094,"Sterling Party & Crafts LLC, Delinquent May 1, 2012",124 N. 2nd ST,,Sterling,CO,80751,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Melanie,R,Milligan,,,610 Franklin ST.,,Sterling,CO,80751,US,,,,,,,11/18/2010
20101634307,"Pine River Ranch, LLC",8449 Greenwood Drive,,Niwot,CO,80503,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,R.,Kenneth,Dulin,,,8449 Greenwood Drive,,Niwot,CO,80503,US,,,,,,,11/19/2010
20131146788,Wind River Capital Management Corporation,1546 Oak Ave.,,Boulder,CO,80304,US,,,,,,,Good Standing,,Corporation,DPC,Jean,,Coulter,,,1546 Oak Ave.,,Boulder,CO,80304,US,,,,,,,3/2/2013
20121278432,"Platte River Resources, LLC, Dissolved September 30, 2013",10450 E. 159th Court,,Brighton,CO,80602,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Kenneth,J.,Hammerle,,,10450 E. 159th Court,,Brighton,CO,80129,US,,,,,,,5/21/2012
20101087298,"Little River Marketing & Office Solutions LLC, Dissolved March 30, 2017",1511 Whitetail Drive,,Castle Rock,CO,80104,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Shannon,Marie,Rohleder,,,4315 S. Braun Way,,Morrison,CO,80465,US,,,,,,,2/10/2010
20131164686,"River Bend Holdings A LLC, Dissolved June 4, 2013",1246 River Bend Way,,Glenwood Springs,CO,81601,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Eric,Kent,Everett,,,1246 River Bend Way,,Glenwood Springs,CO,81601,US,,,,,,,3/13/2013
20101317541,"Three River Homes, Delinquent November 1, 2012",1401 Airlie Rd,,Wilmington,NC,28403,US,P O Box 381,,Wrightsville Beach,NC,28480,US,Delinquent,,Limited Liability Company,DLLC,Brett,,Benzel,II,,900 SilveradoTrail,,New Castle,CO,81647,US,,,,,,,6/3/2010
20101685305,"Eagle River Meadows, LLC",4100 E Mississippi Ave,Suite 500,Denver,CO,80246,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Otis,,Moore,III,,4100 E Mississippi Ave,Suite 500,Denver,CO,80246,US,,,,,,,1/6/2011
20131178428,"BROWNS CANYON ADVENTURE PARK, LLC",23910 HWY 285,,Nathrop,CO,81236,US,PO Box 850,,Buena Vista,CO,81211,US,Good Standing,,Limited Liability Company,DLLC,CHARLES,,CICHOWITZ,,,23910 Hwy 285,,BUENA VISTA,CO,81211,US,P.O. Box 850,23910 Highway 285 South,Buena Vista,CO,81211,US,3/22/2013
20131178490,"World Crafts Co. LLC, Dissolved May 22, 2013",8281 W. Portland Ave,,Littleton,CO,80128,US,8281 W. Portland  Ave,,Littleton,CO,80128,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Meera,,Goel,,,8281 W. Portland Ave,,Littleton,CO,80128,US,,,,,,,3/22/2013
20141621533,Rock River Enterprises LLC,10530 Winterflower Way,,Parker,CO,80134,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Matthew,Anthony,Evans,,,10530 Winterflower Way,,Parker,CO,80134,US,,,,,,,10/11/2014
20141621476,"Ecotone Adventures, LLC",103 S. Arthur Ave,,Oak Creek,CO,80467,US,PO Box 695,,Oak Creek,CO,80467,US,Noncompliant,,Limited Liability Company,DLLC,Mark,,Wertheimer,,,103 S. Arthur Ave,,Oak Creek,CO,80467,US,PO Box 695,Ecotone Adventures,Oak Creek,CO,80467,US,10/11/2014
20141623752,SD River Bend 10R LLC,1892 Big Bear Drive,,Sedalia,CO,80135,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,G. Raymond,,Goodwin,,,7472 South Shaffer Lane Suite 100,,Littleton,CO,80127,US,,,,,,,10/13/2014
20151030529,"Violin River Solutions LLC, Delinquent June 1, 2016",507 Galapago Street,,Denver,CO,80204,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Patrick,Kenneth,Butler,,,507 Galapago St,,Denver,CO,80204,US,,,,,,,1/15/2015
20151030129,Prima Riverside,2121 N Frontage Rd W,NO 181,Vail,CO,81657,US,2121 N Frontage Rd W,NO 181,Vail,CO,81657,US,Good Standing,,Limited Liability Company,DLLC,,,,,"Prima Painting, Inc",2121 N Frontage Rd W,NO 181,Vail,CO,81657,US,"2121 N. Frontage Road W #181, Vail",NO 181,Vail,CO,81657,US,1/15/2015
20131627950,"2897 W. RIVERWALK CIRCLE #102, LLC, Delinquent March 1, 2015",1175 Osage St,Suite 204,Denver,CO,80204,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,SevenTwenty Holdings Inc,1175 Osage St,Suite 204,Denver,CO,80204,US,,,,,,,10/30/2013
20121377437,Crystal River Dance Club LLC,P.O. Box 520,,Carbondale,CO,81623,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Mark,J,Nieslanik,,,P.O. Box 520,,Carbondale,CO,81623,US,,,,,,,7/11/2012
20111034596,"Mid-Air Adventures, LLC",9499 Washington St. suite 100,,Thornton,CO,80229,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Michael,,Fitzgerald,,,5469 S. Knox Ct,,Littleton,CO,80123,US,5469 S Knox Ct,,Littleton,CO,80123,US,1/18/2011
20151065888,"CRAFT-AREP III Tallman Associates, LLC",1787 S. Broadway,2nd Floor,Denver,CO,80210,US,,,,,,,Good Standing,,Foreign Limited Liability Company,FLLC,,,,,"Craft Tallman Management, LLC",1787 S. Broadway,2nd Floor,Denver,CO,80210,US,,,,,,,1/27/2015
20151082089,"MDS Adventures, LLC, Dissolved April 27, 2016",8184 S. Cody St.,,Littleton,CO,80128,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Gregg,Alan,Stowell,,,8184S. Cody St.,,Littleton,CO,80128,US,,,,,,,2/2/2015
20101407301,"Riverwind, LLC, Delinquent December 1, 2014",1808 22nd Street,,Greeley,CO,80631,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Richard,,Chapman,,,1808 22nd Street,,Greeley,CO,80631,US,,,,,,,7/21/2010
20121400860,River Bend Corporation,155 Madison Street,,Denver,CO,8026,US,,,,,,,Good Standing,,Corporation,DPC,Robert,M.,Shopneck,,,155 Madison Street,,Denver,CO,80206,US,785 Clayton Street,,Denver,CO,80206,US,7/24/2012
20111066052,"Colorado American Legion Adventures, Delinquent July 1, 2012",7465 E. 1st Ave.,Suite D,Denver,CO,80230,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,Lucas,Byron,Short,,,7465 E. 1st Ave,Suite D,Denver,CO,80230,US,,,,,,,1/31/2011
20111082959,Rivera Construction LLC,2016 W 19th St,,Pueblo,CO,81003,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Jaime,,Rivera,,,2016 W 19th St.,,Pueblo,CO,81003,US,,,,,,,2/9/2011
20111085805,"Gonzaa Hunting Adventures, Inc., Dissolved September 12, 2014",192 Edlun Rd.,,Grand Junction,CO,81503,US,,,,,,,Voluntarily Dissolved,,Corporation,DPC,Katharyn,,Crow,,,192 Edlun Rd.,,Grand Junction,CO,81503,US,,,,,,,2/10/2011
20111086808,Feisty Flips & Crafts LLC,1061 S. Nucla St.,,Aurora,CO,80017,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Gloria,May,Warwick,,,1061 S. Nucla St,,Aurora,CO,80017,US,1061 S Nucla St,,Aurora,CO,80017,US,2/11/2011
20131669358,"Quite Crafty Creations, LLC, Dissolved March 25, 2016",8619 S Dudley St,,Littleton,CO,80128,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Stephanie,Renee,Wright,,,8619 S Dudley St,,Littleton,CO,80128,US,,,,,,,11/25/2013
20151106509,Riverside Heritage LLC,4350 South Monaco Street,5th Floor,Denver,CO,80237,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,"CVentures, Inc.",4350 South Monaco Street,5th Floor,Denver,CO,80237,US,,,,,,,2/16/2015
20131707045,Human Capital Co-Drivers Consulting LLC,9581 E. Maplewood Circle,,Englewood,CO,80209,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Kevin,B.,Tarrant,,,9581 E. Maplewood Circle,,Englewood,CO,80209,US,,,,,,,12/9/2013
20101479728,"Wrangler Well Service, Inc.",806 W. Main St.,Ste. B,Riverton,WY,82501,US,,,,,,,Good Standing,,Foreign Corporation,FPC,Amanda,N.,Maurer,,,1204 Grand Avenue,,Glenwood Springs,CO,81601,US,P.O. Box 916,,Glenwood Springs,CO,81602,US,8/27/2010
20131710041,"HAB Adventures, LLC",8130 Iowa Gulch Road,,Morrison,CO,80465,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Darryl,R.,Hedges,,,8130 Iowa Gulch Road,,Morrison,CO,80465,US,,,,,,,12/11/2013
20151162477,"Adventure Her Travel LLC, Delinquent August 1, 2016",8228 South Albion St.,,Centennial,CO,80122,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Kim,Marie,Beaupre,,,8228 South Albion St.,,Centennial,CO,80122,US,,,,,,,3/4/2015
20151166713,Airlift Adventures. LLC,440 Airpark Drive,,Fort Collins,CO,80524,US,PO Box 1825,,Fort Collins,CO,80522,US,Good Standing,,Limited Liability Company,DLLC,William,E,Goodro,,,440 Airpark Drive,,Ft. Collins,CO,80524,US,PO Box 1825,,Ft Collins,CO,80522,US,3/6/2015
20131751964,"ORPHAN RIVER, LLC",217 EAST FOURTH,,Walsenburg,CO,81089,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,ERIC,,SPORLEDER,,,PO BOX 642,,WALSENBURG,CO,81089,US,,,,,,,12/31/2013
20111176799,"Riverwalk17, LLC, Dissolved December 28, 2011",11245 Teachout Rd,,Colorado Springs,CO,80908,US,PO Box 88328,,Colorado Springs,CO,80908,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,,,,,"AC Homes, Inc.",11245 Teachout Rd,,Colorado Springs,CO,80908,US,PO Box 88328,,Colorado Springs,CO,80908,US,3/24/2011
20121512497,"Aspen River Rendezvous, LLC",420 E. Main Street,Suite 200,Aspen,CO,81611,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,Genshaft Cramer LLP,420 E. Main Street,Suite 200,Aspen,CO,81611,US,,,,,,,9/19/2012
20151178231,"Mountain Goat Guides LLC, Delinquent August 1, 2016",12305 VIEWPOINT DR APT A,,Lakewood,CO,80401,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Kirk,,Aengenheyster,,,12305 VIEWPOINT DR APT A,,lakewood,CO,80401,US,,,,,,,3/13/2015
20141016269,"TypeCraft Writing LLC, Delinquent June 1, 2015",13971 Star Creek Dr.,,Broomfield,CO,80023,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Mackenzie,,Carignan,,,13971 Star Creek Dr.,,Broomfield,CO,80023,US,,,,,,,1/8/2014
20101552393,"Grafton MHP, LLC",110 NW 2nd Street,,Cedaredge,CO,81413,US,PO Box 457,,Cedaredge,CO,81413,US,Good Standing,,Limited Liability Company,DLLC,,,,,RV Horizons,110 NW 2nd Street,,Cedaredge,CO,81413,US,PO Box 457,,Cedaredge,CO,81413,US,10/7/2010
20111209105,"Akasha Custom Craft, LLC, Delinquent September 1, 2013",4627 South Cherokee Street,,Englewood,CO,80110,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Suzanne,Marie,Edwards,,,4627 South Cherokee Street,,Englewood,CO,80110,US,,,,,,,4/7/2011
20141022463,Riverbend Sleep LLC,4895 Riverbend Road,,Boulder,CO,80301,US,PO Box 9019,,Boulder,CO,80301,US,Good Standing,,Limited Liability Company,DLLC,Darryl,,Brown,,,4895 Riverbend Road,,Boulder,CO,80301,US,PO Box 9019,,Boulder,CO,80301,US,1/10/2014
20101579139,"Raging River Delivery, Inc.",5877 s reed way,ste 1838,Littleton,CO,80123,US,,,,,,,Delinquent,,Corporation,DPC,Jeremiah,Scott,McFee,,,5877 s reed way,ste 1838,Littleton,CO,80123,US,,,,,,,10/20/2010
20111232816,Western Rivers Conservancy,"71 SW Oak Street, Suite 100",,Portland,OR,97204,US,,,,,,,Good Standing,,Foreign Nonprofit Corporation,FNC,Dieter,,Erdmann,,,Western Rivers Conservancy,"1228 15th St, Suite 215",Denver,CO,80202,US,,,,,,,4/18/2011
20101585678,"Aircraft Technical Book Company, LLC",72413 US HWY 40,,Tabernash,CO,80478,US,PO BOX 270,,Tabernash,CO,80478,US,Good Standing,,Limited Liability Company,DLLC,Andrew,,Gold,,,72413 US HWY 40,,Tabernash,CO,80478,US,PO BOX 270,,Tabernash,CO,80478,US,10/25/2010
20111345965,Hudson River Partners I Inc.,2811 Eagle Circle,,Erie,CO,80516,US,,,,,,,Good Standing,,Corporation,DPC,Douglas,,Bennett,,,2811 Eagle Circle,,Erie,CO,80516,US,,,,,,,6/17/2011
20101398798,"Adventure Living, Inc",11905 Corporate Way,,Broomfield,CO,80021,US,,,,,,,Good Standing,,Corporation,DPC,Bret,A,Tredway,,,11905 Corporate Way,,Broomfield,CO,80021,US,11905 Corporate Way,,Broomfield,CO,80021,US,7/16/2010
20141064433,Adventure Archive Colorado LLC,548 Tiara Drive,,Grand Junction,CO,81507,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Kenneth,Wayne,David,,,548 Tiara Drive,,Grand Junction,CO,81507,US,,,,,,,1/28/2014
20151238783,GuideStar Advisors LLC,3530 White Bay Drive,,Highlands Ranch,CO,80126,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Jay,Christopher,Scherpenseel,,,3530 White Bay Drive,,Highlands Ranch,CO,80126,US,,,,,,,4/4/2015
20141068927,"OutQuest Global Adventures, Dissolved January 1, 2015",4503 E. 18th Ave,,Denver,CO,80220,US,4503 E. 18th Ave,,Denver,CO,80220,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Ronald,Lee,Wilcoxson,,,4503 E. 18th Ave,,Denver,CO,80220,US,4503 E. 18th Ave,,Denver,CO,80220,US,1/29/2014
20151244048,Denver Outdoor Adventure Company,851 Santa Fe Drive,,Denver,CO,80204,US,17244 E. Ford Drive,,Aurora,CO,80017,US,Good Standing,,Corporation,DPC,Allison,Jean,Fredericks,,,17244 E. Ford Drive,,Aurora,CO,80017,US,17244 E. Ford Drive,,Aurora,CO,80017,US,4/7/2015
20101630941,"Adventures San Gervasio, Inc., Dissolved March 8, 2012",255 Canyon Blvd.,Suite 200E,Boulder,CO,80302,US,405 Oneida St.,,Boulder,CO,80303,US,Voluntarily Dissolved,,Corporation,DPC,Sylvia,M,Edwards,,,255 Canyon Blvd.,Suite 200 E,Boulder,CO,80302,US,,,,,,,11/17/2010
20101103661,"Powell Craft, LLC, Dissolved June 27, 2016",745 Heartstrong St.,,Superior,CO,80027,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Roland,Reinhard,Rick,,,745 Heartstrong St.,,Superior,CO,80027,US,,,,,,,2/20/2010
20151253101,"BEERCRAFTLIGHTING.COM  LLC, Dissolved August 30, 2017",23090 SCHUSSMARK TRAIL UNIT E,,Oak Creek,CO,80467,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,MICHAEL,JAMES,TOLAN,,,23090 SCHUSSMARK TRAIL UNIT E,,Oak creek,CO,80467,US,,,,,,,4/14/2015
20101652237,"Fall River Feedyard, L.L.C., Delinquent February 1, 2016",27962 Angostura Road,,Hot Springs,SD,57747,US,,,,,,,Delinquent,,Foreign Limited Liability Company,FLLC,JOE,,SPITZ,,,30611 County Road 16,,Rocky Ford,CO,81067,US,P.O. Box 796,,Rocky Ford,CO,81067,US,12/1/2010
20141097783,"MOT Shop & Dine Denver Metro Guide, LLC, Delinquent July 1, 2015",10340 E. Weaver Place,,Englewood,CO,80111,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,"United States Corporation Agents, Inc.",121 S. Tejon Street,Suite 900,Colorado Springs,CO,80903,US,,,,,,,2/13/2014
20121644298,"CRAFTSMITH,  LLC Home Repairs & Maintenance",5560 Moosa dr,,Cascade,CO,80809,US,PO. Box 363,,Cascade,CO,80809,US,Good Standing,,Limited Liability Company,DLLC,Sam,,Saucedo,,,5560 Moosa rd,,Cascade,CO,80809,US,P.O. Box 363,,Cascade,CO,80809,US,11/24/2012
20141101294,Your Private Driver,6950 E Chenango Ave,Unit 555,Denver,CO,80237,US,6950 E Chenango Ave,Unit 555,Denver,CO,80237,US,Good Standing,,Limited Liability Company,DLLC,Todd,Allen,Ferris,,,6950 E Chenango Ave,Unit 555,Denver,CO,80237,US,,,,,,,2/15/2014
20111330067,"Accruit Aircraft, LLC, Dissolved November 23, 2011",1331 17th Street,Suite 1250,Denver,CO,80202,US,1331 17th St.,Ste 1250,Denver,CO,80202,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,,,,,"Accruit, LLC",1331 17th St,Suite 1250,Denver,CO,80202,US,,,,,,,6/7/2011
20121667901,"Squirrel Hollow Hand Crafts, Delinquent May 1, 2014",225 Union Blvd.,,Lakewood,CO,80228,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,A.,,Morley,,,225 Union Blvd.,,Lakewood,CO,80228,US,,,,,,,12/3/2012
20151282962,river stone ranch llc,11013 CR 250,,Durango,CO,81301-8650,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,John,Ross,Sobers,,,11013 CR 250,,Durango,CO,81301-8650,US,,,,,,,4/25/2015
20111334104,"Blue River Tax Planning, Delinquent November 1, 2012",1978 S Garrison Street,,Lakewood,CO,80227,US,8101 East Prentice Avenue,"c/o Tim K West, JD, MT, CPA",Greenwood Village,CO,80111,US,Delinquent,,Limited Liability Company,DLLC,Timothy,Keith,West,,,8101 East Prentice Ave #800,,Greenwood,CO,80111,US,,,,,,,6/9/2011
